Date,AUDRR,AUD,EURGBPRR,EURGBP,EURSEKRR,EURSEK,GBPRR,GBP,CHFRR,CHF,EURCHFRR,EURCHF,EURJPYRR,EURJPY,EURRR,EUR,CADRR,CAD,JPYRR,JPY
25-Dec-00,0.1,0.5565,0,0.6244,0,8.8425,0,1.4789,-0.6,1.644,-0.4,1.5201,0.2,104.38,0.6,0.9251,0.2,1.4993,0.1,112.71
26-Dec-00,0.1,0.559,0,0.6273,0,8.822,0,1.4828,-0.6,1.6334,-0.4,1.5181,0.2,105.64,0.6,0.9308,0.2,1.4983,0.1,113.58
27-Dec-00,0.05,0.5587,0.1,0.621,0,8.89,0,1.4967,-0.6,1.636,-0.2,1.524,0.25,106.27,0.6,0.9304,0.2,1.4914,0.4,114.26
28-Dec-00,0.05,0.5539,0.05,0.622,0.3,8.849,0.1,1.4932,-0.6,1.6342,-0.2,1.5193,0.55,106.41,0.55,0.9294,0.2,1.4982,0.55,114.46
29-Dec-00,0,0.5585,0.05,0.6297,0.2,8.8677,0.1,1.4957,-0.5,1.61,0,1.5207,0.55,107.68,0.5,0.9422,0.1,1.4988,0.55,114.27
01-Jan-01,0,0.5585,0.05,0.6297,0.2,8.9325,0.1,1.4957,-0.5,1.6012,0,1.5207,0.55,107.68,0.5,0.9496,0.1,1.499,0.55,114.45
02-Jan-01,0,0.5594,0.05,0.6325,0.2,8.9455,0.1,1.5,-0.75,1.6306,-0.1,1.5221,0.55,108.71,0.75,0.9281,0.1,1.4935,0.55,113.6
03-Jan-01,0.1,0.5555,0.3,0.6225,0.1,8.89,0.15,1.4907,-0.6,1.6058,-0.1,1.513,0.7,105.45,0.6,0.949,0,1.4934,0.25,115.68
04-Jan-01,0.1,0.5661,0.3,0.6316,0.2,8.9,0.25,1.5015,-0.65,1.5984,-0.1,1.5232,0.8,109.85,0.65,0.9578,0,1.5015,0.8,116.54
05-Jan-01,0.3,0.5721,0.3,0.6369,0.2,8.9425,0.2,1.5025,-0.65,1.6074,-0.2,1.5294,0.85,111.63,0.65,0.9476,0.1,1.4937,0.55,115.98
08-Jan-01,0.3,0.5687,0.3,0.6329,0.2,8.925,0.2,1.4961,-0.65,1.6126,-0.2,1.5236,0.7,109.86,0.65,0.9452,0.1,1.4996,0.35,116.78
09-Jan-01,0.1,0.5636,0.3,0.634,0.2,8.8575,0.2,1.4903,-0.35,1.628,-0.2,1.5235,0.7,110.38,0.35,0.9364,0.1,1.5006,0.45,116.44
10-Jan-01,-0.3,0.5558,0.2,0.6293,0.1,8.867,0.15,1.4873,-0.3,1.6118,-0.2,1.5278,0.3,109.11,0.2,0.9528,0.1,1.5061,0.25,117.69
11-Jan-01,-0.3,0.5609,0.2,0.6357,0,8.8675,0.1,1.498,-0.55,1.6182,-0.2,1.5351,0.3,112.19,0.55,0.9516,0.1,1.511,0.85,118.45
12-Jan-01,-0.3,0.5566,0.2,0.6437,0,8.8835,0.1,1.4766,-0.65,1.6348,-0.2,1.5382,1.3,112.7,0.65,0.9422,0.1,1.5122,0.65,118.9
15-Jan-01,-0.3,0.5518,0.2,0.6375,0,8.913,0.1,1.4773,-0.55,1.6532,0,1.5403,1.3,112.04,0.55,0.9414,0.2,1.512,0.85,117.65
16-Jan-01,-0.25,0.5548,0.2,0.6394,0,8.9075,0,1.4716,-0.55,1.644,0,1.539,1,110.72,0.5,0.9352,0.2,1.5061,0.55,118.87
17-Jan-01,-0.25,0.553,0.2,0.6348,0,8.9015,-0.1,1.4728,-0.25,1.6182,-0.2,1.5369,0.9,111.17,0.25,0.944,0.2,1.511,1.15,117.91
18-Jan-01,-0.25,0.5588,0.1,0.6403,0,8.849,-0.1,1.4737,-0.5,1.6376,-0.2,1.5265,1.3,111.3,0.5,0.9336,0.2,1.5122,1.1,117.1
19-Jan-01,-0.1,0.5568,0.1,0.6377,0,8.849,0,1.4626,-0.35,1.6376,-0.5,1.5294,1.3,109.3,0.35,0.9336,0.2,1.512,1.1,117.1
22-Jan-01,-0.1,0.5562,0.1,0.6406,0,8.935,-0.1,1.4659,-0.35,1.6296,-0.3,1.5308,0.8,109.22,0.35,0.9393,0.2,1.5026,1.1,116.29
23-Jan-01,-0.1,0.5522,0.1,0.6377,0,8.93,-0.2,1.47,-0.5,1.632,-0.3,1.5313,1,109.68,0.5,0.9376,0.2,1.5104,0.75,116.97
24-Jan-01,-0.3,0.5427,0.1,0.6336,0,8.9064,-0.05,1.4537,-0.5,1.659,-0.2,1.5294,1,108.5,0.5,0.921,0.2,1.5122,0.85,117.77
25-Jan-01,-0.45,0.5458,0,0.6321,0,8.9,-0.2,1.4592,-0.25,1.6498,-0.2,1.5249,1,107.93,0.25,0.9242,0.2,1.5072,0.85,116.67
26-Jan-01,-0.45,0.544,0,0.6321,0,8.87,-0.1,1.4609,-0.15,1.6516,-0.3,1.528,0.8,108.34,0.15,0.9238,0.2,1.5043,0.65,117.27
29-Jan-01,-0.45,0.5429,0,0.6283,0,8.8325,-0.1,1.458,-0.05,1.6588,-0.4,1.5191,0.6,106.95,0.2,0.9162,0.1,1.5005,0.6,116.72
30-Jan-01,-0.3,0.5487,0,0.6358,0,8.84,-0.15,1.4622,-0.1,1.6456,-0.3,1.525,0.6,107.32,0.1,0.9265,0.1,1.5018,0.5,115.86
31-Jan-01,-0.3,0.5509,0.1,0.6394,0,8.865,-0.15,1.4635,-0.25,1.6346,-0.3,1.5311,0.55,108.88,0.25,0.9362,0.1,1.4979,0.25,116.33
01-Feb-01,-0.1,0.5538,0.1,0.6351,0,8.895,-0.1,1.477,-0.35,1.6308,-0.4,1.5317,0.5,108.48,0.35,0.9388,0,1.4932,0.25,115.58
02-Feb-01,0.1,0.5525,0.1,0.6362,0,8.8825,0.1,1.47,-0.55,1.6446,-0.2,1.5393,0.6,108.19,0.55,0.936,0,1.4952,0.1,115.6
05-Feb-01,0.1,0.5497,0.2,0.6358,0,8.9362,0,1.4744,-0.5,1.6386,-0.1,1.5379,0.4,107.66,0.4,0.938,0,1.5068,0,114.77
06-Feb-01,0.2,0.5483,0.2,0.6372,0,8.9025,0.05,1.4591,-0.45,1.6546,-0.1,1.5396,0.2,106.79,0.45,0.9302,0.1,1.5101,0.05,114.81
07-Feb-01,0.2,0.5452,0.2,0.6387,0,8.88,-0.05,1.4516,-0.2,1.6542,-0.1,1.5356,0.2,107.93,0.2,0.9281,0.3,1.5092,0,116.32
08-Feb-01,-0.2,0.5343,0.2,0.6351,0,8.8725,-0.05,1.4436,0,1.671,-0.1,1.5341,0.4,106.95,0,0.9176,0.2,1.5101,0.45,116.6
09-Feb-01,-0.45,0.5362,0.05,0.6401,0,8.945,-0.3,1.4431,0,1.6594,0,1.5353,0.4,108.61,0,0.9245,0.2,1.5102,0.3,117.52
12-Feb-01,-0.4,0.5387,0.2,0.6408,0,8.9845,-0.3,1.4527,0,1.6524,-0.2,1.5402,0.8,109.3,0,0.931,0.2,1.5212,0.9,117.44
13-Feb-01,-0.2,0.5336,0,0.6333,0.2,9.0175,-0.2,1.4522,0,1.6681,-0.2,1.5364,0.8,107.39,0.1,0.9206,0.2,1.5212,0.9,116.67
14-Feb-01,-0.35,0.5292,-0.1,0.6301,0.2,9.04,-0.1,1.4558,0.05,1.67,-0.2,1.5343,0.6,106.89,0,0.9181,0.2,1.5278,0.65,116.43
15-Feb-01,-0.6,0.5236,-0.05,0.6239,0.4,8.9285,-0.1,1.4493,0.1,1.6918,-0.05,1.5333,0.5,104.33,-0.1,0.9044,0.3,1.5281,0.45,115.36
16-Feb-01,-0.5,0.5279,-0.3,0.6318,0.2,8.97,-0.1,1.4443,0.3,1.677,-0.2,1.5334,0.1,105.62,-0.3,0.9128,0.4,1.5395,0.1,115.69
19-Feb-01,-0.4,0.53,-0.3,0.6366,0.2,8.9947,-0.1,1.4464,0.1,1.6678,-0.2,1.5378,0.1,106.88,-0.1,0.9217,0.4,1.5342,0,115.99
20-Feb-01,-0.4,0.524,-0.1,0.6301,0.2,8.9875,-0.1,1.447,0,1.6835,-0.1,1.5357,0.2,105.49,0,0.9121,0.4,1.5394,0.05,115.64
21-Feb-01,-0.4,0.5238,-0.1,0.6296,0.2,8.999,-0.05,1.4442,0.25,1.6862,-0.1,1.5334,0.05,105.9,-0.25,0.9092,0.3,1.5359,0.05,116.5
22-Feb-01,-0.4,0.5246,-0.1,0.6251,0.2,9.055,-0.05,1.4464,0.25,1.691,-0.2,1.5315,0.1,105.9,-0.4,0.9048,0.4,1.5386,0.3,117.06
23-Feb-01,-0.4,0.526,-0.3,0.6312,0.3,9.06,-0.05,1.4533,0.25,1.6736,-0.1,1.5355,0.05,106.21,-0.35,0.9172,0.3,1.5369,0.25,115.82
26-Feb-01,-0.4,0.5229,-0.3,0.6302,0.3,9.021,-0.05,1.446,0.25,1.6846,-0.1,1.5361,0.05,106.18,-0.35,0.9114,0.3,1.528,0.25,116.49
27-Feb-01,-0.4,0.5255,-0.1,0.6355,0.1,9.048,-0.1,1.4425,0,1.6763,-0.1,1.5383,0,106.56,0,0.9174,0.1,1.5295,0.1,116.11
28-Feb-01,-0.4,0.526,-0.1,0.6387,0.3,9.0525,-0.05,1.4444,0.05,1.6694,0,1.5417,0.05,108.25,-0.05,0.923,0.1,1.5356,0.15,117.3
01-Mar-01,-0.4,0.5279,-0.15,0.6387,0.3,9.0265,-0.05,1.4543,-0.1,1.6502,0,1.5349,0.35,109.12,0.1,0.9294,0.2,1.5471,0.5,117.4
02-Mar-01,-0.3,0.5293,-0.15,0.635,0.3,9.05,0,1.4707,0,1.6468,0,1.5391,0.5,111.25,0,0.9345,0.4,1.544,0.85,119.04
05-Mar-01,-0.3,0.521,-0.15,0.633,0.3,9.055,0.1,1.4671,-0.2,1.6518,0,1.5343,1.35,110.62,0.2,0.9286,0.4,1.544,1.35,119.09
06-Mar-01,-0.3,0.5191,-0.15,0.6377,0.3,9.024,0.1,1.4668,-0.2,1.648,0,1.5395,1.35,110.62,0.2,0.9341,0.4,1.5372,1.35,118.86
07-Mar-01,-0.5,0.509,-0.2,0.6359,0.1,9.055,0,1.4602,-0.2,1.6566,-0.1,1.5398,1.5,111.46,0.1,0.9294,0.4,1.5494,1.6,119.99
08-Mar-01,-0.6,0.5109,-0.1,0.6341,0,9.0525,0,1.4688,-0.2,1.6522,0,1.5402,1.6,111.53,0.1,0.9322,0.4,1.5452,1.8,119.69
09-Mar-01,-0.6,0.5088,-0.1,0.6344,0,9.09,0,1.4692,-0.2,1.6518,0,1.5413,1.5,111.43,0.1,0.9327,0.4,1.5468,1.7,119.52
12-Mar-01,-0.6,0.4917,-0.2,0.634,0,9.15,0.2,1.4636,-0.3,1.6566,-0.2,1.5388,1.7,111.74,0.2,0.9285,0.4,1.5512,1.8,120.33
13-Mar-01,-0.7,0.5041,-0.2,0.6305,0.2,9.1577,0.2,1.4493,-0.3,1.6824,-0.2,1.5388,1.5,109.42,0.1,0.9144,0.4,1.5435,1.5,119.69
14-Mar-01,-0.6,0.4953,-0.1,0.6294,0.2,9.18,0,1.4447,0,1.6902,-0.2,1.5393,1.4,110.25,0,0.9107,0.4,1.5572,1.5,121.09
15-Mar-01,-1,0.4917,-0.05,0.6255,0.2,9.135,-0.15,1.4344,0.25,1.7126,-0.2,1.5383,1.35,109.87,-0.25,0.8982,0.4,1.5593,1.85,122.4
16-Mar-01,-1,0.4946,-0.05,0.6272,0.2,9.155,-0.3,1.4296,0.3,1.7097,-0.2,1.5343,1.65,110.22,-0.45,0.8972,0.4,1.5684,2.05,122.92
19-Mar-01,-0.85,0.4984,-0.15,0.63,0.2,9.165,-0.35,1.4258,0.45,1.7055,-0.45,1.5332,1.65,110.48,-0.45,0.8987,0.4,1.5656,2.05,122.95
20-Mar-01,-0.75,0.5012,-0.15,0.6326,0.1,9.1625,-0.35,1.4354,0.1,1.6876,-0.3,1.5347,1.65,111.09,-0.1,0.9092,0.4,1.5648,1.85,122.23
21-Mar-01,-0.55,0.4941,-0.15,0.6258,0.2,9.22,-0.3,1.4302,0.05,1.7106,-0.3,1.5325,1.65,110.42,-0.05,0.8958,0.4,1.5748,1.75,123.33
22-Mar-01,-0.55,0.4936,-0.15,0.6246,0.2,9.245,-0.3,1.4211,0.25,1.7232,-0.3,1.531,1.65,109.61,-0.25,0.8881,0.4,1.571,1.75,123.48
23-Mar-01,-0.55,0.4963,-0.15,0.6244,0.3,9.1775,-0.35,1.424,0.4,1.7204,-0.2,1.5313,1.45,109.14,-0.4,0.8898,0.5,1.5642,1.4,122.64
26-Mar-01,-0.85,0.5004,-0.2,0.6244,0.2,9.155,-0.3,1.4342,0.3,1.7138,-0.3,1.5352,1.2,109.88,-0.3,0.8957,0.4,1.5564,1.2,122.65
27-Mar-01,-0.85,0.4993,-0.2,0.6229,0.2,9.11,-0.3,1.4331,0.2,1.7176,-0.3,1.5343,0.8,109.1,-0.3,0.893,0.3,1.564,0.8,122.13
28-Mar-01,-0.6,0.4933,-0.1,0.6228,0.4,9.1925,-0.4,1.4373,0.2,1.7268,-0.3,1.5296,0.5,108.22,-0.35,0.8856,0.3,1.584,0.3,122.23
29-Mar-01,-0.8,0.4939,-0.4,0.6182,0.4,9.16,-0.3,1.4272,0.2,1.7276,-0.3,1.525,0.3,109.11,-0.4,0.8825,0.5,1.5733,0.5,123.65
30-Mar-01,-1.15,0.4851,-0.4,0.6196,0.4,9.132,-0.35,1.4156,0.45,1.741,-0.4,1.5286,0.7,110.77,-0.45,0.8774,0.5,1.5759,1.1,126.2
02-Apr-01,-1.2,0.4841,-0.4,0.6196,0.3,9.1875,-0.35,1.4188,0.5,1.7348,-0.4,1.5267,0.8,111.49,-0.5,0.8794,0.5,1.5808,1.3,126.75
03-Apr-01,-1.4,0.487,-0.3,0.6263,0.3,9.182,-0.3,1.4327,0.5,1.7016,-0.3,1.5279,1.2,112.69,-0.4,0.8979,0.5,1.5762,1.2,125.51
04-Apr-01,-0.9,0.4891,-0.2,0.6285,0.3,9.22,-0.2,1.4327,0,1.6958,-0.3,1.5286,1.2,112.88,0,0.9011,0.5,1.5731,0.9,125.21
05-Apr-01,-0.8,0.4902,0,0.6279,0.2,9.12,-0.2,1.4273,-0.1,1.7025,-0.3,1.5274,1.3,111.22,0.1,0.8965,0.5,1.5733,0.4,123.98
06-Apr-01,-0.8,0.4982,0,0.6275,0.2,9.0825,-0.15,1.4398,0,1.6915,-0.3,1.5293,0.8,111.86,0.1,0.9038,0.4,1.5642,0.4,123.74
09-Apr-01,-0.6,0.4911,-0.1,0.6208,0.2,9.135,-0.1,1.4442,-0.1,1.7032,-0.3,1.528,0.7,112.17,0.1,0.8968,0.4,1.5642,0.2,125.08
10-Apr-01,-0.6,0.4958,-0.1,0.6203,0.2,9.045,-0.1,1.4318,-0.05,1.7166,-0.3,1.5258,0.4,110.5,0.1,0.8884,0.4,1.5553,0.1,124.33
11-Apr-01,-0.75,0.5029,-0.2,0.6182,0,9.0125,-0.1,1.4363,-0.05,1.7101,-0.2,1.5182,0.2,110.69,0,0.888,0.3,1.5622,0.1,124.77
12-Apr-01,-0.5,0.5102,-0.2,0.619,0,9.0322,-0.15,1.439,0.1,1.7066,-0.2,1.5228,0.1,110.2,0.1,0.8824,0.3,1.562,-0.1,123.56
17-Apr-01,-0.3,0.5035,-0.2,0.6167,0,9.0525,-0.15,1.4322,0,1.7279,-0.3,1.5269,0,108.87,-0.1,0.8836,0.3,1.5642,0,123.25
18-Apr-01,-0.5,0.5033,-0.2,0.6176,0,9.0475,-0.2,1.4279,0,1.7328,-0.2,1.5291,-0.1,107.7,-0.05,0.882,0.3,1.5637,-0.1,122.06
19-Apr-01,-0.6,0.5168,-0.2,0.6203,0,9.0225,-0.2,1.4464,0,1.7022,-0.1,1.5288,-0.1,108.53,-0.05,0.8978,0.4,1.5479,-0.2,120.9
20-Apr-01,-0.2,0.5147,-0.2,0.6246,0,9.075,-0.1,1.4408,-0.1,1.6946,-0.1,1.529,-0.1,110.49,0.1,0.902,0.2,1.5444,-0.15,122.51
23-Apr-01,-0.6,0.5069,-0.1,0.6234,0.2,9.155,0,1.4373,-0.2,1.7045,-0.1,1.5297,-0.1,108.82,0.2,0.8962,0.2,1.548,-0.1,121.14
24-Apr-01,-0.5,0.5065,-0.1,0.6236,0.2,9.1772,0,1.434,-0.2,1.7136,-0.1,1.5326,-0.1,109.28,0.1,0.894,0.2,1.5452,-0.1,122.24
25-Apr-01,-0.5,0.5059,-0.1,0.6224,0.2,9.16,-0.1,1.4412,-0.05,1.7067,-0.1,1.5315,0.1,109.58,0.1,0.8972,0.1,1.548,-0.1,122.12
26-Apr-01,-0.5,0.511,-0.1,0.627,0.2,9.1085,-0.1,1.4392,-0.1,1.7029,-0.1,1.5382,0.1,111.24,0.2,0.9028,0.1,1.5422,0.1,123.22
27-Apr-01,-0.5,0.5091,-0.1,0.6205,0.2,9.0925,-0.1,1.4401,-0.2,1.7254,0,1.5382,0.2,110.76,0.1,0.892,0.1,1.5418,0.2,123.97
30-Apr-01,-0.3,0.5121,-0.1,0.6192,0.2,9.0907,-0.05,1.4319,-0.1,1.7336,-0.05,1.5386,0.15,109.53,0.1,0.888,0.1,1.5348,0.2,123.49
01-May-01,-0.3,0.5168,-0.1,0.6219,0.2,9.1125,-0.15,1.4342,-0.1,1.7258,-0.1,1.5411,0.15,108.85,0.1,0.8928,0.1,1.5322,0.2,121.98
02-May-01,-0.1,0.521,-0.1,0.6229,0.1,9.1193,-0.1,1.434,-0.05,1.726,0,1.5435,0.1,108.41,0.1,0.896,0.1,1.5311,-0.1,121.3
03-May-01,-0.1,0.5185,-0.05,0.6193,0.1,9.1275,-0.1,1.4356,-0.1,1.732,-0.1,1.542,0.1,107.93,0.1,0.8894,0.1,1.5325,-0.05,121.34
04-May-01,-0.1,0.5189,-0.1,0.6203,0.1,9.11,-0.05,1.4388,-0.1,1.7284,0,1.5457,-0.1,108.52,0.1,0.8924,0.1,1.5348,-0.05,121.31
07-May-01,-0.15,0.5175,-0.1,0.6182,0.1,9.1187,-0.05,1.4382,-0.1,1.7314,0,1.5416,-0.1,108.05,0.1,0.8899,0.1,1.5417,-0.1,121.14
08-May-01,-0.15,0.5161,-0.1,0.6203,0.2,9.1025,-0.05,1.4261,-0.1,1.7412,0,1.5421,-0.2,107.24,0.1,0.8851,0.1,1.5417,-0.1,121.18
09-May-01,-0.1,0.5244,-0.1,0.6226,0.2,9.096,-0.1,1.4216,-0.1,1.7394,0,1.5408,-0.2,108.15,0,0.8856,0.2,1.5384,0.1,122.14
10-May-01,-0.05,0.5234,-0.1,0.6192,0.2,9.032,-0.15,1.4218,-0.1,1.7426,0,1.5357,-0.05,108.01,0,0.8812,0.2,1.5426,0.05,122.63
11-May-01,-0.05,0.5215,-0.05,0.6163,0.1,8.9637,-0.1,1.4186,0,1.7508,-0.1,1.5325,-0.05,107.66,-0.1,0.8751,0.2,1.5502,0.05,122.48
14-May-01,-0.05,0.519,-0.1,0.6154,0.15,9,-0.15,1.4193,0,1.7508,-0.1,1.5307,-0.15,107.74,-0.1,0.8741,0.2,1.5524,0.05,123.27
15-May-01,-0.1,0.5215,-0.1,0.6161,0.15,9.0125,-0.1,1.4247,0,1.7437,-0.1,1.532,-0.2,108.3,-0.1,0.878,0.3,1.5452,0.05,123.33
16-May-01,-0.25,0.5235,-0.2,0.6169,0.2,9.0562,-0.2,1.4303,0,1.7342,-0.1,1.5319,0.05,108.97,0,0.8832,0.3,1.5386,0.4,123.51
17-May-01,-0.2,0.5274,-0.2,0.616,0.2,9.025,-0.2,1.4264,-0.1,1.7382,-0.1,1.5342,0.1,108.06,0.1,0.8824,0.2,1.5357,0.45,122.47
18-May-01,-0.2,0.5299,-0.2,0.6118,0.2,8.983,-0.1,1.4392,-0.1,1.743,-0.1,1.5338,0.1,108.77,0.1,0.8812,0.1,1.5333,0.4,123.48
21-May-01,-0.1,0.5265,-0.2,0.6084,0.2,8.945,-0.1,1.4399,0.1,1.7476,-0.1,1.5326,0.1,107.46,-0.1,0.8764,0.1,1.5367,0.45,122.59
22-May-01,-0.05,0.5231,-0.2,0.6056,0.2,8.96,-0.1,1.4273,0.1,1.7675,-0.1,1.5292,0.1,106.22,-0.2,0.8648,0.1,1.54,0.5,122.83
23-May-01,-0.5,0.5165,-0.3,0.6033,0.1,9.0075,-0.3,1.4193,0.4,1.7801,-0.2,1.5241,-0.3,102.85,-0.35,0.8563,0.2,1.5508,-0.2,120.13
24-May-01,-0.6,0.518,-0.3,0.6081,0,9.03,-0.3,1.4076,0.35,1.7774,-0.2,1.5248,-0.5,102.69,-0.4,0.8566,0.3,1.546,-0.5,119.89
25-May-01,-0.6,0.5203,-0.3,0.6047,0,9.0395,-0.3,1.422,0.35,1.7736,-0.2,1.526,-0.5,103.81,-0.4,0.8608,0.3,1.545,-0.35,120.6
28-May-01,-0.4,0.5205,-0.2,0.6053,0,9.05,-0.3,1.4198,0.2,1.7764,-0.35,1.5285,-0.55,104.09,-0.2,0.86,0.3,1.5434,-0.3,121.04
29-May-01,-0.3,0.5169,-0.2,0.6009,0,9.055,-0.3,1.423,0.2,1.7818,-0.2,1.5248,-0.6,102.79,-0.3,0.8554,0.2,1.536,-0.55,120.14
30-May-01,-0.3,0.5127,-0.2,0.6002,0,9.075,-0.25,1.426,0.2,1.7776,-0.1,1.5246,-0.8,103,-0.2,0.8564,0.3,1.5428,-0.55,120.28
31-May-01,-0.8,0.5056,-0.4,0.5957,0.1,9.12,-0.2,1.4178,0.25,1.796,-0.1,1.5201,-1,100.75,-0.4,0.8456,0.3,1.5378,-0.9,119.15
01-Jun-01,-0.9,0.5084,-0.4,0.5971,0.2,9.1787,-0.2,1.4185,0.25,1.7946,-0.2,1.5199,-1.75,101.06,-0.25,0.8474,0.2,1.5362,-1,119.26
04-Jun-01,-1,0.5077,-0.3,0.5987,0.2,9.232,-0.15,1.4142,0.1,1.7924,-0.2,1.5142,-1.6,100.94,-0.35,0.85,0.3,1.5362,-1.1,119.25
05-Jun-01,-1,0.5098,-0.3,0.604,0.2,9.1992,-0.2,1.4133,0.05,1.7764,-0.2,1.517,-1.6,102.69,-0.2,0.8463,0.3,1.5308,-1.1,120.22
06-Jun-01,-0.85,0.516,-0.2,0.6086,0.2,9.2371,-0.35,1.3921,0.1,1.7928,-0.3,1.5194,-1.3,101.84,0,0.8476,0.3,1.5232,-0.6,120.16
07-Jun-01,-0.65,0.5193,-0.2,0.6106,0.2,9.305,-0.8,1.3921,0.1,1.791,-0.4,1.5239,-1.1,102.15,-0.1,0.8504,0.1,1.5212,-0.5,120.15
08-Jun-01,-0.45,0.5248,-0.1,0.6168,0.3,9.3033,-0.75,1.3784,0.1,1.7924,-0.5,1.5242,-1.35,102.87,-0.1,0.8506,0.1,1.5172,-0.8,120.94
11-Jun-01,-0.4,0.5215,0.1,0.614,0.3,9.2848,-0.75,1.3725,-0.1,1.8038,-0.3,1.5212,-1.5,102.74,-0.1,0.843,-0.2,1.519,-0.4,121.88
12-Jun-01,-0.45,0.5254,0.1,0.6208,0.2,9.3096,-0.75,1.3739,0.1,1.7878,-0.2,1.5257,-0.8,103.76,-0.3,0.853,-0.2,1.5238,-0.2,121.62
13-Jun-01,-0.3,0.5294,0.2,0.6138,0.2,9.2279,-0.65,1.3916,0,1.788,-0.2,1.5268,-0.55,104.22,0,0.8545,0.1,1.5163,0.1,122.05
14-Jun-01,-0.25,0.5273,-0.1,0.6152,0.2,9.2307,-0.5,1.4015,-0.1,1.7715,-0.1,1.5259,-0.2,104.55,0,0.8621,0.1,1.52,0.2,121.27
15-Jun-01,-0.4,0.5236,0.1,0.6135,0.2,9.1507,-0.35,1.403,-0.1,1.7778,-0.1,1.5306,-0.2,105.83,0.2,0.8611,0,1.5238,-0.1,122.89
18-Jun-01,-0.45,0.5236,0.1,0.6123,0.1,9.0391,-0.3,1.4054,-0.1,1.7776,-0.1,1.53,-0.3,106.06,0.15,0.8606,0.2,1.5336,0.35,123.26
19-Jun-01,-0.4,0.5202,0.1,0.6089,0,9.1176,-0.4,1.4013,-0.1,1.7893,-0.1,1.5281,-0.2,104.82,0.1,0.8537,0.2,1.5337,0.35,122.79
20-Jun-01,-0.8,0.5192,0,0.612,0,9.145,-0.4,1.3957,0.1,1.7833,-0.1,1.5251,-0.2,105.75,0,0.8544,0.2,1.5328,0.05,123.74
21-Jun-01,-0.7,0.5173,0,0.6029,0,9.18,-0.35,1.4155,0,1.7775,-0.1,1.5203,-0.3,106.44,0,0.8541,0.2,1.5227,0.25,124.61
22-Jun-01,-0.7,0.5156,-0.05,0.6064,0,9.148,-0.3,1.4128,-0.1,1.7723,-0.2,1.5191,0,106.67,0.1,0.8571,0.1,1.5222,0.2,124.45
25-Jun-01,-0.7,0.5168,-0.05,0.6076,0,9.1597,-0.3,1.413,-0.1,1.7688,-0.2,1.5195,0,106.35,0.1,0.8586,0.1,1.5171,0.4,123.8
26-Jun-01,-0.7,0.5212,-0.05,0.6099,0,9.2355,-0.25,1.4154,-0.2,1.7642,-0.2,1.5233,-0.2,106.91,0.05,0.8635,0.1,1.5167,0.2,123.79
27-Jun-01,-0.5,0.519,0.15,0.6066,0.1,9.2525,-0.25,1.4171,-0.2,1.7655,-0.2,1.5218,0.2,106.87,0.05,0.8589,0,1.5166,0.3,124.34
28-Jun-01,-0.7,0.5073,0.05,0.5987,0.1,9.19,-0.2,1.408,-0.1,1.8005,-0.2,1.5214,0.25,105.18,0.1,0.8436,0,1.5219,0.5,124.63
29-Jun-01,-0.7,0.5111,-0.1,0.6001,0.1,9.22,-0.3,1.4157,0,1.7935,-0.1,1.5229,-0.2,105.94,-0.1,0.8498,0.2,1.5142,0.2,124.67
02-Jul-01,-0.7,0.5112,-0.2,0.5976,0.1,9.266,-0.25,1.4169,0.1,1.7945,-0.1,1.5213,-0.2,105.14,-0.1,0.8482,-0.2,1.5135,0.15,124.09
03-Jul-01,-0.6,0.517,-0.2,0.6026,0.2,9.2086,-0.2,1.407,0.1,1.795,-0.1,1.5227,-0.2,105.49,-0.1,0.8483,0,1.5106,0.2,124.38
04-Jul-01,-0.5,0.518,-0.2,0.6013,0.1,9.2037,-0.2,1.4071,0,1.7985,-0.1,1.5216,-0.2,105.32,-0.1,0.8463,-0.2,1.5108,0.1,124.45
05-Jul-01,-0.35,0.5142,-0.2,0.5956,0.1,9.1976,-0.25,1.4027,0.1,1.8188,-0.1,1.5202,-0.2,105.1,-0.3,0.8378,-0.2,1.5124,0.1,125.68
06-Jul-01,-0.5,0.5088,-0.2,0.6001,0.1,9.2693,-0.3,1.4114,0.2,1.7922,-0.2,1.5194,-0.2,106.55,-0.3,0.8472,0,1.5222,0.2,125.83
09-Jul-01,-0.85,0.5105,-0.1,0.603,0.3,9.2899,-0.35,1.4097,0.2,1.7926,-0.2,1.5246,-0.15,106.56,-0.05,0.8506,0.2,1.5211,0.2,125.25
10-Jul-01,-0.85,0.5095,-0.1,0.6056,0.1,9.2801,-0.3,1.411,0.05,1.778,-0.15,1.5211,-0.05,107.12,-0.05,0.8546,0.1,1.5196,0.1,125.3
11-Jul-01,-0.8,0.505,-0.1,0.6101,0.2,9.3021,-0.25,1.4083,0.2,1.7656,-0.2,1.5168,-0.05,106.84,0.2,0.8595,0.1,1.5255,-0.1,124.33
12-Jul-01,-0.8,0.5051,0,0.6061,0.2,9.2406,-0.25,1.4076,0.3,1.7707,-0.15,1.5114,-0.1,105.6,0.1,0.8531,0.1,1.5284,-0.15,123.78
13-Jul-01,-0.8,0.5079,0,0.6085,0.1,9.2194,-0.25,1.4038,0.2,1.7692,-0.7,1.511,-0.3,106.76,0.1,0.8547,0.2,1.536,-0.25,124.93
